日期,一房成交套数,一房成交面积,一房成交均价,一房可售套数,一房可售面积,二房成交套数,二房成交面积,二房成交均价,二房可售套数,二房可售面积,三房成交套数,三房成交面积,三房成交均价,三房可售套数,三房可售面积,四房成交套数,四房成交面积,四房成交均价,四房可售套数,四房可 >售面积,四房以上成交套数,四房以上成交面积,四房以上成交均价,四房以上可售套数,四房以上可售面积,复式成交套数,复式成交面积,复式成交>均价,复式可售套数,复式可售面积,复式住宅成交套数,复式住宅成交面积,复式住宅成交均价,复式住宅可售套数,复式住宅可售面积,别墅成交套>数,别墅成交面积,别墅成交均价,别墅可售套数,别墅可售面积,90平方米以下成交套数,90平方米以下成交面积,90平方米以下成交均价,90平方米>以下成交金额,90~140平方米成交套数,90~140平方米成交面积,90~140平方米成交均价,90~140平方米成交金额,144平方米以上成交套数,144平方 >米以上成交面积,144平方米以上成交均价,144平方米以上成交金额,商业成交套数,商业成交面积,商业成交均价,商业可售套数,商业可售面积,办>公楼成交套数,办公楼成交面积,办公楼成交均价,办公楼可售套数,办公楼可售面积,住宅成交套数,住宅成交面积,住宅成交均价,住宅可售套数,住宅可售面积
20160305,5,430.93,67200,2873,208138.64,66,5580.72,42159,5725,477161.15,7,792.29,44392,3309,366872.57,2,250.98,40820,1485,316026.53,0,0,0,278,68325.45,0,0,0,50,12932.76,1,136.36,40369,346,83779.90,0,0,0,10,5521.49,74,6262.15,43605,273058311,6,734.95,40770,29964073,1,194.18,62496,12135425,14,679.50,34370,6020,700662.99,0,0,0,876,110610.44,81,7191.28,43825,14212,1562348.61
20160307,0,0,0,2873,208138.64,2,171.92,39599,5723,476989.23,2,161.70,37261,3307,366710.87,1,125.49,41086,1484,315901.04,0,0,0,278,68325.45,0,0,0,50,12932.76,0,0,0,346,83779.90,0,0,0,10,5521.49,4,333.62,38466,12832878,1,125.49,41086,5155847,0,0,0,0,9,335,39091,6011,700327.99,0,0,0,876,110610.44,5,459.11,39182,14207,1561889.50
20160309,0,0,0,2847,206428.38,83,6995.47,41867,5568,464263.57,16,1915.50,43427,3281,363872.98,8,1254.49,57519,1476,314646.55,0,0,0,278,68325.45,0,0,0,50,12932.76,0,0,0,345,83602.43,0,0,0,10,5521.49,82,6792.20,41700,283233389,22,2677.75,41800,111930845,3,695.51,76279,53052823,8,465.55,49933,5990,698773.17,0,0,0,876,110610.44,107,10165.46,44092,13991,1543183.73
20160311,2,166.30,53343,2846,206301.17,29,2510.01,39741,5501,458399.41,14,1704.10,42516,3256,361044.57,9,1548.46,54568,1464,312527.75,0,0,0,278,68325.45,0,0,0,50,12932.76,0,0,0,345,83602.43,0,0,0,10,5521.49,34,2870.13,38713,111111887,13,1585.03,39851,63165503,7,1473.71,61946,91291140,7,280.11,31148,5964,697910.58,0,0,0,876,110610.44,54,5928.87,44792,13886,1532245.15
20160314,0,0,0,2823,204374.41,7,596.37,37420,5412,450051.20,1,80.20,43339,3221,357034.58,2,548.35,81116,1458,311322.60,0,0,0,278,68325.45,0,0,0,50,12932.76,0,0,0,345,83602.43,0,0,0,10,5521.49,8,676.57,38121,25791705,0,0,0,0,2,548.35,81116,44480091,0,0,0,5645,667395.06,0,0,0,876,110610.44,10,1224.92,57368,13733,1516755.04
20160315,3,261.03,58542,2818,204014.40,25,2211.89,42780,5356,445164.49,8,879.98,39560,3194,354029.89,1,127.34,47723,1393,303227.35,0,0,0,278,68325.45,0,0,0,47,12019.14,0,0,0,345,83602.43,0,0,0,10,5521.49,23,1938.99,43021,83417055,14,1541.25,43717,67378167,0,0,0,0,3,152.82,47048,5432,651324.68,0,0,0,876,110610.44,37,3480.24,43329,13577,1499494.76
20160317,17,1283.73,57352,2806,203334.04,35,2796.56,40552,5285,439720.34,27,2733.25,36039,3148,348917.67,7,1185.18,63533,1381,301256.83,0,0,0,278,68325.45,0,0,0,47,12019.14,0,0,0,345,83602.43,0,0,0,10,5521.49,67,5385.65,42596,229407245,15,1716.35,38293,65724605,4,896.72,73266,65699450,23,1438.22,41769,5656,676926.80,0,0,0,876,110610.44,86,7998.72,45111,13429,1486080.95
20160318,13,1135.72,68155,2793,202198.32,12,1021.92,27171,5286,439925.66,10,1007.54,32228,3133,349508.24,8,1687.26,64015,1372,299444.56,0,0,0,278,68325.45,0,0,0,47,12019.14,0,0,0,345,83602.43,0,0,0,10,5521.49,31,2651.63,46279,122715500,5,621.42,29971,18624320,7,1579.39,66047,104314346,15,1193.56,30333,5580,672123.18,3,620.80,69833,873,109989.64,43,4852.44,50625,13393,1483928.85
20160320,13,1010.32,63012,2770,200319.05,36,2808.73,45348,5157,429651.68,4,415.37,40865,2939,328592.18,3,666.94,73486,1301,289440.69,0,0,0,261,65952.93,1,226.19,45598,46,11792.95,0,0,0,338,81764.26,0,0,0,10,5521.49,52,4087.49,49559,202570970,0,0,0,0,5,1040.06,62266,64760752,0,0,0,5527,667971.17,0,0,0,872,109921.89,57,5127.55,52136,12951,1436418.79
20160321,0,0,0,2770,200319.05,0,0,0,5123,426429.56,0,0,0,2934,327621.54,0,0,0,1301,289440.69,0,0,0,261,65952.93,0,0,0,46,11792.95,0,0,0,338,81764.26,0,0,0,10,5521.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527,667971.17,0,0,0,872,109921.89,0,0,0,12912,1432226.03
20160322,1,88.54,45924,2769,200230.51,28,2344.04,41798,5129,427307.64,15,1587.86,43944,2919,325929.40,2,416.24,74451,1304,289848.50,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,337,81503.03,0,0,0,10,5521.49,38,3236.57,43210,139853516,6,783.87,40780,31966255,2,416.24,74451,30989531,5,192.14,38684,5522,667779.03,0,0,0,872,109921.89,46,4436.68,45712,12907,1432383.63
20160323,4,350.31,67773,2725,196872.58,32,2684.42,36977,5001,416722.80,11,1112.11,37440,2791,311169.87,5,985.67,52686,1298,288392.67,0,0,0,261,65952.93,0,0,0,49,12706.57,1,299.07,85683,330,80226.15,0,0,0,10,5521.49,44,3747.37,40197,150634726,5,682.19,34979,23862043,4,1002.02,67563,67699113,10,475.21,56359,5522,667779.03,0,0,0,872,109921.89,53,5431.58,44590,12594,1400948.62
20160324,1,87.68,63798,2724,196784.90,39,3380.71,40753,4936,411033.60,10,927.70,48705,2757,307247.73,13,2556.19,68928,1288,286589.36,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,330,80226.15,0,0,0,10,5521.49,46,3919.25,42183,165324909,10,1229.78,43589,53604840,7,1803.25,80862,145813731,6,473.22,46864,5463,663716.70,0,0,0,872,109921.89,63,6952.28,52464,12484,1389446.29
20160325,1,51.68,49553,2763,199740.84,20,1664.95,42258,4970,413603.87,14,1219.31,38602,2779,310980.43,3,467.71,63944,1285,286121.65,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,330,80226.15,0,0,0,10,5521.49,34,2817.72,41188,116055499,3,334.61,33550,11226065,1,251.32,89971,22611532,0,0,0,5463,663716.70,0,0,0,872,109921.89,38,3403.65,44039,12576,1398237.49
20160326,6,517.34,68109,2717,196215.88,38,3260.09,43357,4863,404329.19,19,2222.26,43444,2714,304391.18,6,1265.75,73278,1275,284353.94,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,337,81420.21,0,0,0,10,5521.49,49,4198.76,44834,188249098,16,2016.67,46094,92955826,4,1050.01,80640,84672932,4,149.82,41336,5459,663566.88,2,322.56,71395,870,109599.33,69,7265.44,50359,12355,1378274.95
20160327,7,422.26,49540,2750,198801.24,27,2138.81,48438,4891,406513.83,3,302.86,50563,2750,309622.93,1,297.65,78713,1274,284056.29,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,337,81420.21,0,0,0,10,5521.49,35,2633.93,50102,131964542,2,230,34205,7867105,1,297.65,78713,23428947,8,328.92,31405,5451,663237.96,0,0,0,870,109599.33,38,3161.58,51639,12451,1387979.05
20160328,1,88.87,39327,2735,197505.95,4,330.46,47560,4816,399448.19,7,899.09,43927,2733,307529.85,1,200.96,59543,1271,283447.97,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,337,81420.21,0,0,0,10,5521.49,5,419.33,45815,19211769,7,899.09,43927,39494265,1,200.96,59543,11965702,4,304.72,38194,5157,634954.96,0,0,0,870,109599.33,13,1519.38,46514,12341,1376916.72
20160329,2,138.01,55486,2733,197367.94,16,1364.54,38551,4190,348006.90,13,1695.60,38387,2669,299217.38,2,434.76,80824,1269,283013.21,0,0,0,261,65952.93,0,0,0,49,12706.57,2,393.99,66136,299,76441.87,0,0,0,10,5521.49,20,1663.99,40089,66707735,10,1339.88,35192,47152441,5,1023.03,71049,72685649,2,118.86,64252,5140,588657.23,0,0,0,641,80820.11,35,4026.90,46325,11609,1311611.85
20160330,1,51.68,48427,2732,197316.26,14,1064.45,48693,4177,347030.58,6,641.54,35741,2663,298575.84,1,297.75,82537,1268,282715.46,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,300,76763.69,0,0,0,10,5521.49,19,1471.13,44841,65966915,2,286.54,39425,11296876,1,297.75,82537,24575367,5,199.89,52584,5135,588457.34,8,2156.72,14494,633,78663.39,22,2055.42,49547,11589,1309966.38
20160331,1,85.58,42397,2743,198311.82,17,1335.79,43301,4909,408835.54,5,515.11,33529,2826,332168.61,2,471.76,84751,1268,282651.06,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,336,81348.04,0,0,0,10,5521.49,21,1687.72,40988,69176748,2,248.76,38448,9564429,2,471.76,84751,39982006,5,443.60,31124,5520,667104.74,7,1763.61,14763,855,105679,25,2408.24,49299,12538,1411086.18
20160401,0,0,0,2743,198311.82,18,1643.87,41161,4898,407917.42,4,503.28,38206,2828,332831.25,11,2710.16,77310,1257,279940.90,0,0,0,261,65952.93,0,0,0,49,12706.57,0,0,0,336,81348.04,0,0,0,10,5521.49,11,941.90,39729,37421183,12,1343.88,38952,52346331,10,2571.53,80360,206647778,3,212.24,35361,5517,666892.50,0,0,0,856,105839.54,33,4857.31,61025,12518,1408120.54
20160405,0,0,0,2535,185247.02,1,77.99,40311,3860,319837.86,0,0,0,2705,314360.11,0,0,0,1208,265770.11,0,0,0,261,65952.93,0,0,0,47,12010.68,0,0,0,300,76763.69,0,0,0,10,5521.49,1,77.99,40311,3143892,0,0,0,0,0,0,0,0,0,0,0,5449,613732.21,0,0,0,624,76277.51,1,77.99,40311,11062,1269054.01
20160406,1,80.92,35152,2534,185166.10,16,1356.15,36464,4009,333067.54,15,1926.58,43731,2891,332724.71,10,1549.20,38118,1267,273016.95,0,0,0,262,66080.33,0,0,0,51,12808.09,0,0,0,300,76763.69,0,0,0,10,5521.49,18,1526.34,36346,55475848,18,2236.95,40919,91532987,6,1149.56,42268,48589316,3,135.46,32591,5483,614952.48,6,1005.43,70917,618,75272.08,42,4912.85,39814,11460,1308739.02
20160407,1,85.69,42480,2533,185080.41,11,1021.64,43657,4184,347591.93,8,1004.03,40658,2981,340345.34,1,216.42,87010,1266,272800.53,0,0,0,262,66080.33,0,0,0,51,12808.09,1,298.79,85700,299,76464.90,0,0,0,10,5521.49,11,954.45,42280,40353970,8,853.98,45939,39230835,3,818.14,65901,53916283,0,0,0,5489,623390.58,0,0,0,618,75272.08,22,2626.57,50827,11722,1330283.14
20160408,8,685.14,62083,2715,196147.89,11,988.36,50603,4558,380660.43,6,752.21,56292,3032,349161.47,2,502.03,80573,1314,286375.56,0,0,0,262,66080.33,0,0,0,51,12808.09,0,0,0,299,76464.90,0,0,0,10,5521.49,18,1551.99,58093,90159416,7,873.72,51200,44734203,2,502.03,80573,40450254,7,584.72,49218,5526,628977.65,0,0,0,618,75272.08,27,2927.74,59891,12377,1396810.28
20160411,0,0,0,2705,195194.09,11,947.38,60899,4492,374336.24,0,0,0,2997,345615.48,3,752.11,76205,1307,284870.24,0,0,0,262,66080.33,0,0,0,51,12808.09,0,0,0,299,76464.90,0,0,0,10,5521.49,11,947.38,60899,57694263,0,0,0,0,3,752.11,76205,57314392,0,0,0,4813,562488.80,0,0,0,618,75272.08,14,1699.49,67672,12259,1384480.98
20160412,1,41.39,59672,2714,196106.50,31,2660.12,51646,5139,428348.62,2,231.33,40177,3078,355685.56,1,250.70,78803,1308,285026.90,0,0,0,262,66080.33,0,0,0,51,12808.09,0,0,0,335,81049.25,0,0,0,10,5521.49,32,2682.61,52408,140591263,2,250.23,34195,8556719,1,250.70,78803,19755847,2,94.38,23820,5123,637136.61,0,0,0,847,104051.30,35,3183.54,53055,13033,1454216.86
20160413,8,542.09,50339,2706,195564.41,33,2739.36,45440,5107,425723.04,17,2091.73,42001,3054,352933.99,4,1049.75,78048,1301,283522.53,1,352.96,100228,261,65727.37,0,0,0,51,12808.09,0,0,0,334,80832.66,0,0,0,10,5521.49,44,3525.50,47047,165865278,12,1556.84,42441,66073263,7,1693.55,73802,124988034,7,315.96,50163,5116,636820.65,2,322.56,71087,845,103728.74,63,6775.89,52676,12960,1446223.70
20160414,4,293.66,53423,2702,195270.75,20,1752.31,43577,5087,423970.73,14,2229.75,57036,3059,352805.35,3,649.20,69074,1299,283087.88,0,0,0,261,65727.37,0,0,0,51,12808.09,1,261.23,35594,333,80571.43,0,0,0,10,5521.49,25,2107,43331,91299313,6,808.68,49859,40319639,11,2270.47,62430,141746055,7,286.86,40269,5109,636533.79,0,0,0,845,103728.74,42,5186.15,52711,12938,1443353.21
20160415,1,89.16,66074,2701,195181.59,4,313.66,45642,5161,430777.99,8,851.16,48030,3052,352087.89,3,325.16,30202,1351,289300.42,0,0,0,261,65727.37,0,0,0,62,15521.77,0,0,0,333,80571.43,0,0,0,10,5521.49,10,839.28,46898,39360723,6,739.86,42641,31548566,0,0,0,0,8,286.14,33950,5314,652358.49,0,0,0,845,103728.74,16,1579.14,44904,13067,1458280.07
20160416,0,0,0,2701,195181.59,9,810.25,32632,5120,427461.31,1,89.11,20577,3010,348307.98,2,328.76,23764,1342,288102.99,0,0,0,261,65727.37,3,712.13,78754,59,14809.64,0,0,0,319,78647.77,0,0,0,10,5521.49,8,675.09,31466,21242292,2,224.27,31353,7031599,5,1040.89,61386,63895686,7,388.89,49132,5730,689287.20,0,0,0,845,103728.74,15,1940.25,47504,12958,1447350.26
20160419,4,286.18,36454,2760,198228.81,19,1677.13,36741,5286,445857.22,9,1425.88,40888,3029,355983.59,2,434.76,77597,1432,303237.02,0,0,0,261,65727.37,0,0,0,65,16155.09,1,179.89,87076,435,99784.77,0,0,0,10,5521.49,22,1818.60,37351,67926016,7,927.42,37019,34331819,6,1257.82,61610,77494576,6,399.96,51234,5710,688058.86,0,0,0,845,103728.74,35,4003.84,44895,13414,1514085.48
20160420,3,220.81,64175,2758,198093.58,16,1384.95,44000,5270,444472.27,8,956.44,37940,3046,357942.89,3,847.92,91772,1443,304219.32,0,0,0,261,65727.37,2,461.21,38276,63,15693.88,0,0,0,435,99784.77,0,0,0,10,5521.49,20,1669.64,43683,72935480,7,892.56,43089,38459950,5,1309.13,72925,95468804,6,202.50,91414,5704,687856.36,0,0,0,845,103728.74,32,3871.33,53435,13422,1515045.69
20160421,1,51.68,47966,2757,198041.90,19,1685.33,40616,4798,409950.71,16,1900.11,38934,3159,367220.69,0,0,0,1445,304542.90,0,0,0,261,65727.37,0,0,0,65,16389.77,1,321.82,36465,434,99462.95,0,0,0,10,5521.49,21,1804.35,41874,75554966,15,1832.77,37842,69355148,1,321.82,36465,11735017,6,378.75,39739,5477,660246.65,0,0,0,845,103728.74,37,3958.94,39567,13065,1490447.90
20160422,0,0,0,2757,198041.90,18,1608.42,35824,4797,409627.78,8,994.36,38955,3090,360986.66,1,251.32,83682,1462,306678.86,0,0,0,278,68099.89,0,0,0,65,16389.77,0,0,0,444,101712.90,0,0,0,10,5521.49,16,1384.45,35071,48553529,10,1218.33,39235,47800940,1,251.32,83682,21030919,0,0,0,5477,660246.65,2,228.29,68960,843,103500.45,27,2854.10,41129,13039,1490649.37
20160425,1,71.71,53105,2749,197503.59,8,672.60,45730,4779,408086.51,0,0,0,3120,372360.11,1,119.10,37132,1460,306538.68,0,0,0,278,68099.89,0,0,0,61,15346.21,0,0,0,449,103107.57,0,0,0,10,5521.49,9,744.31,46440,34566024,1,119.10,37132,4422437,0,0,0,0,6,319,54806,5615,667573.07,0,0,0,780,86007.65,10,863.41,45156,13042,1500154.17
20160426,5,395.30,58554,2744,197108.29,24,1969.34,45775,5206,438882.95,21,2760.90,44028,3243,388903.97,6,990.87,57993,1454,305547.81,0,0,0,278,68099.89,0,0,0,61,15346.21,1,179.87,23204,448,102927.70,0,0,0,10,5521.49,31,2543.43,48271,122772937,20,2364.68,41817,98884266,6,1388.17,53906,74830891,1,51.91,37098,5795,691428.29,0,0,0,780,86007.65,57,6296.28,47089,13580,1545928.43
20160427,2,144.76,33163,2742,196963.53,12,855.86,43305,5202,438643.98,7,938.69,39574,3245,389051.11,0,0,0,1451,305093.19,0,0,0,278,68099.89,0,0,0,63,15719.72,1,262.92,31815,447,102664.78,0,0,0,10,5521.49,14,1000.62,41838,41863515,7,938.69,39574,37148128,1,262.92,31815,8364800,6,320.84,64715,5789,691107.45,2,115.26,21828,778,85892.39,22,2202.23,39676,13574,1545347.81
20160428,1,51.68,46261,2741,196911.85,22,1873.28,39011,5180,436770.70,8,1102.97,36373,3237,387948.14,5,1301.48,85371,1446,303791.71,0,0,0,278,68099.89,0,0,0,65,16140.48,0,0,0,447,102664.78,0,0,0,10,5521.49,25,2103.51,39759,83633378,5,621.48,38486,23918053,6,1604.42,74260,119144924,3,103.82,38946,6152,716767.33,6,345.95,45573,812,89545.92,36,4329.41,52362,13540,1541439.16
20160429,0,0,0,2741,196911.85,6,494.83,39952,5229,440990.97,16,1642.31,40793,3486,410876.64,5,1096.56,64409,1476,307139.91,0,0,0,278,68099.89,0,0,0,75,18093.19,0,0,0,449,103141,0,0,0,10,5521.49,13,1098.49,41141,45193389,9,1006.50,43955,44240316,5,1128.71,60209,67958925,6,325.63,37179,6251,723401.33,0,0,0,812,89545.92,27,3233.70,48673,13880,1574365.06
20160503,2,154.85,57019,2739,196757,3,268.37,64569,5212,439524.27,1,89.39,58393,3458,408017.94,0,0,0,1474,306915.34,0,0,0,278,68099.89,0,0,0,71,17318.79,0,0,0,449,103141,0,0,0,10,5521.49,6,512.61,61211,31377560,0,0,0,0,0,0,0,0,0,0,0,6249,723218.83,0,0,0,811,89467.49,6,512.61,61211,13827,1568885.84
20160504,1,85.43,42472,2739,196757,4,342.99,29588,5208,439181.28,2,248.59,39560,3456,407769.35,0,0,0,1474,306915.34,0,0,0,278,68099.89,0,0,0,71,17318.79,0,0,0,449,103141,0,0,0,10,5521.49,5,428.42,32157,13776688,2,248.59,39560,9834275,0,0,0,0,0,0,0,6249,723218.83,1,332,69772,810,89135.49,7,677.01,34875,13821,1568294.26
20160505,3,155.04,46489,2736,196601.96,13,1125.26,36926,5195,438056.02,13,1795.43,47018,3446,406444.20,2,276.18,31087,1473,306763.81,0,0,0,278,68099.89,0,0,0,71,17318.79,1,231.11,51453,448,102909.89,0,0,0,10,5521.49,19,1530.21,40690,62265002,8,977.05,37765,36898634,5,1075.76,50651,54488554,4,146.13,20631,6245,723072.70,0,0,0,810,89135.49,32,3583.02,42883,13793,1565306.17
20160506,10,884,70336,2726,195717.96,18,1460.12,44365,5291,446284.66,7,867.46,37642,3451,406663.25,2,501.40,79363,1471,306262.41,0,0,0,278,68099.89,0,0,0,76,18542.52,0,0,0,448,102909.89,0,0,0,10,5521.49,29,2434,53579,130411937,6,777.58,37547,29195976,2,501.40,79363,39792819,8,442.43,55118,6277,725954.10,0,0,0,810,89135.49,37,3712.98,53704,13887,1573592.19
20160509,2,154.85,56868,2724,195563.11,7,593.07,61844,5277,445070.81,0,0,0,3445,405776.34,2,239.17,35366,1467,305607,0,0,0,278,68099.89,0,0,0,76,18542.52,1,297.66,80368,447,102612.23,0,0,0,10,5521.49,9,747.92,60814,45483942,2,239.17,35366,8458585,1,297.66,80368,23922343,0,0,0,6863,764330.36,0,0,0,810,89135.49,12,1284.75,60607,13860,1570383.51
20160510,9,731.21,64117,2715,194831.90,14,1187.61,46252,6029,505708.63,6,784.51,44844,4277,479388.25,0,0,0,1779,350560.27,0,0,0,278,68099.89,1,196.90,48312,88,21806.95,1,261.23,35221,447,102629.83,0,0,0,10,5521.49,23,1918.82,53060,101811876,6,784.51,44844,35180832,2,458.13,40847,18713243,7,527.14,35560,7274,804781.89,0,0,0,810,89135.49,31,3161.46,49251,15759,1752137.33
20160511,3,266.94,70768,2712,194564.96,27,2360.89,40208,6002,503347.74,16,1634.47,45338,4261,477753.78,5,710.68,42135,1774,349849.59,0,0,0,278,68099.89,0,0,0,88,21806.95,1,230.77,51569,446,102399.06,0,0,0,10,5521.49,35,3039.80,43176,131245388,15,1732.42,45888,79496753,2,431.53,44083,19023342,12,816.75,50306,7262,803965.14,0,0,0,810,89135.49,52,5203.75,44154,15707,1746933.58
20160512,0,0,0,2712,194564.96,14,1227.70,40405,5992,502500.92,4,425.10,40678,4257,477328.68,3,654.68,56977,1771,349194.91,0,0,0,278,68099.89,2,532.54,34663,86,21274.41,2,523.80,29488,444,101875.26,0,0,0,10,5521.49,12,1013.02,38973,39480792,6,639.78,42854,27417216,7,1711.02,41617,71206734,4,466.69,61776,7258,803498.45,0,0,0,810,89135.49,25,3363.82,41056,15686,1743950.64
20160513,4,344.18,59525,2708,194220.78,5,439.69,35222,5927,497765.23,1,88.19,42934,4166,469312.39,1,125.49,39423,1590,326164.42,0,0,0,278,68099.89,0,0,0,86,21274.41,0,0,0,444,101875.26,0,0,0,10,5521.49,10,872.06,45594,39760580,1,125.49,39423,4947199,0,0,0,0,4,333.91,34775,7207,799239.60,1,162.02,70646,809,88973.47,11,997.55,44818,15345,1707823.99
20160517,0,0,0,2691,192841.40,4,352.65,40971,5927,496962.27,6,651.97,35195,4238,475176.90,3,578.96,55154,1755,346597.66,0,0,0,278,68099.89,0,0,0,83,20564.34,0,0,0,444,101875.26,0,0,0,10,5521.49,6,528.13,41280,21801072,4,458.84,38692,17753357,3,596.61,49903,29772423,6,365.14,55637,7232,801984.67,0,0,0,809,88973.47,13,1583.58,43779,15562,1731229.33
20160518,3,262.77,69622,2688,192578.63,17,1402.57,42209,5910,495559.70,11,1091.11,42182,4227,474085.79,4,509.92,44439,1751,346087.74,1,131.02,46131,277,67968.87,2,462.95,42187,81,20101.39,4,1548.38,37149,440,100326.88,0,0,0,10,5521.49,25,2109.30,45059,95043894,11,1288.09,44393,57182402,6,2011.33,38309,77051743,2,105.28,21072,7230,801879.39,0,0,0,809,88973.47,42,5408.72,42390,15520,1725820.61
20160519,3,262,67462,2677,191501.07,7,499,44258,5872,491777.55,4,372.24,42385,4222,473589.50,1,216.42,75645,1750,345871.32,0,0,0,277,67968.87,0,0,0,81,20101.39,0,0,0,440,100326.88,0,0,0,10,5521.49,13,1025.72,49547,50821069,1,107.52,43864,4716207,1,216.42,75645,16371031,2,145.18,52819,7213,790962.54,0,0,0,809,88973.47,15,1349.66,53279,15465,1720248.19
20160520,0,0,0,2677,191501.07,9,789.69,39212,5863,490987.86,1,124.24,38166,4221,473465.26,5,1250.70,71193,1745,344620.62,0,0,0,277,67968.87,0,0,0,81,20101.39,0,0,0,440,100326.88,0,0,0,10,5521.49,9,789.69,39212,30965297,1,124.24,38166,4741692,5,1250.70,71193,89040528,0,0,0,7201,785481.59,0,0,0,809,88973.47,15,2164.63,57630,15450,1718083.56
20160521,12,967.88,64351,2665,190533.19,15,1271.22,57998,5820,487252.24,8,896.79,50675,4183,468837.07,2,501.70,82180,1743,344118.92,0,0,0,277,67968.87,0,0,0,81,20101.39,0,0,0,440,100326.88,0,0,0,10,5521.49,31,2597.17,60473,157058779,4,538.72,45290,24398873,2,501.70,82180,41229519,0,0,0,7201,785481.59,3,199.93,21887,806,88773.54,37,3637.59,61218,15355,1708250.17
20160523,5,445.57,72146,2660,190087.62,6,519.90,38086,5814,486732.34,4,491.26,73626,4176,468023.37,8,1645.28,82666,1735,342473.64,0,0,0,277,67968.87,0,0,0,81,20101.39,1,176.15,94959,439,100150.73,0,0,0,10,5521.49,12,1053.66,52895,55733546,3,362.96,42840,15549322,9,1861.54,91091,169570373,6,304.17,76150,7195,785177.42,0,0,0,806,88773.54,24,3278.16,73472,15328,1704649.57
20160524,0,0,0,2660,190087.62,20,1663.13,44147,5799,485961.62,9,1069.75,40616,4086,460001.81,8,1277.25,56545,1725,340945.89,0,0,0,277,67968.87,1,266.05,35413,80,19835.34,0,0,0,439,100150.73,0,0,0,10,5521.49,21,1753.01,43841,76854253,12,1463.43,40099,58682462,5,1059.74,59429,62978984,16,900.96,34282,7174,786392.86,0,0,0,806,88773.54,38,4276.18,46424,15212,1694063.49
